Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
양자강,중식당,461,50,서울 강남구 테헤란로34길 7 2층,4.1,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요""; ""매장이 넓어요"""
천지궁 논현점,중식당,346,12,서울 강남구 봉은사로33길 34 봉은사로33길34,4.08,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""친절해요""; ""매장이 넓어요"""
이가네양꼬치 양재역직영점,양꼬치,388,300,서울 강남구 남부순환로351길 8 B1층,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""재료가 신선해요""; ""양이 많아요"""
칸지고고 서초본점,중식당,594,77,서울 서초구 서초대로53길 15 정원빌딩,4.27,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""친절해요""; ""매장이 청결해요"""
금보성,중식당,452,28,서울 강남구 언주로113길 16,4.37,"""음식이 맛있어요""; ""양이 많아요""; ""친절해요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
신마라명가 마라탕&마라샹궈 교대점,중식당,284,51,서울 서초구 서초대로54길 27 2층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요"""
중화요리 남경,중식당,139,11,서울 강남구 논현로64길 22 중화요리 남경,4.21,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
천린,중식당,161,12,서울 강남구 강남대로128길 84,4.31,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
홍콩반점 교대역점,중식당,1064,123,서울 서초구 서초대로54길 32,4.19,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
만월,중식당,422,166,서울 강남구 언주로81길 19 1층 만월,4.37,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""특별한 메뉴가 있어요"""
논현각,중식당,937,67,서울 강남구 학동로1길 8,4.38,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요""; ""가성비가 좋아요"""
대가방 본점,중식당,1317,1442,서울 강남구 봉은사로 333 모아엘가 퍼스트홈 1층,4.3,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요""; ""매장이 넓어요"""
짜장각 논현점,중식당,9,7,서울 서초구 신반포로 333 1층,N/A,
강릉교동짬뽕 교대점,중식당,1152,82,서울 서초구 서초대로54길 24,4.33,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
양가식탁,중식당,335,237,서울 서초구 서초중앙로20길 18 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""매장이 청결해요"""
샹츠마라 역삼점,마라탕,N/A,1,서울 강남구 언주로85길 32 지하1층 B104C-CA01호,N/A,
매화,중식당,407,23,서울 서초구 남부순환로339길 53,4.42,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요"""
미몽 역삼점,중식당,105,13,서울 강남구 언주로93길 28-2 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""양이 많아요""; ""인테리어가 멋져요"""
채쉐프,중식당,465,26,서울 강남구 학동로1길 11 1층 101호,4.47,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요""; ""가성비가 좋아요"""
안식당,중식당,N/A,N/A,서울 강남구 언주로85길 32,N/A,
조선 팰리스 더 그레이트 홍연,중식당,244,561,서울 강남구 테헤란로 231 조선 팰리스 36층,4.28,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""뷰가 좋아요""; ""특별한 메뉴가 있어요"""
천향 도곡 직영점,중식당,434,835,서울 강남구 논현로 166 1층,4.38,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""매장이 넓어요""; ""매장이 청결해요"""
미몽 양재역점,중식당,2248,1372,서울 서초구 강남대로34길 27-4 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요"""
송쉐프 교대점,중식당,610,260,서울 서초구 반포대로24길 95 1층,4.37,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""인테리어가 멋져요"""
리향 논현점,중식당,748,75,서울 강남구 선릉로 623 오성빌딩 202호,4.36,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요"""
화차이,중식당,592,83,서울 서초구 남부순환로356길 26,4.33,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요""; ""혼밥하기 좋아요"""
한성양꼬치 교대2호점,양꼬치,1532,2848,서울 서초구 서초대로50길 63,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""친절해요""; ""단체모임 하기 좋아요"""
요리왕,중식당,2,N/A,서울 강남구 언주로113길 7,N/A,
차알 역삼 센터필드점,중식당,812,2249,서울 강남구 테헤란로 231 센터필드 EAST 지하 2층,4.24,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
올드상해,중식당,751,686,서울 서초구 서초대로50길 66 성은빌딩 지하1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""컨셉이 독특해요"""
리밍 교대본점,중식당,903,427,서울 서초구 반포대로22길 100 리밍,4.69,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
리밍,중식당,442,79,서울 강남구 테헤란로37길 27,4.23,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
지하오 역삼본점,중식당,303,26,서울 강남구 논현로64길 34,4.27,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""양이 많아요""; ""가성비가 좋아요"""
칭하이,중식당,274,126,서울 서초구 효령로68길 88 진영빌딩,4.31,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
불이아 교대점,중식당,220,136,서울 서초구 서초대로52길 7 1층,4.47,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""매장이 청결해요""; ""특별한 메뉴가 있어요"""
매화램양꼬치,양꼬치,163,131,서울 강남구 언주로85길 13 경남아파트,4.53,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""고기 질이 좋아요""; ""특별한 메뉴가 있어요"""
수상한탕수육 역삼점,중식당,1,N/A,서울 강남구 언주로85길 23-12,N/A,
장강,중식당,101,25,서울 서초구 남부순환로339길 33 송하빌딩,4.37,
중화백반 교대점,중식당,3,3,서울 서초구 서초중앙로20길 18 1층,N/A,
조선 팰리스 콘스탄스,뷔페,967,1554,서울 강남구 테헤란로 231 24F 콘스탄스,4.62,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요""; ""메뉴 구성이 알차요"""
마라하오 서초점,마라탕,156,8,서울 서초구 서초대로51길 30,4.29,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
칠선장원,중식당,67,32,서울 강남구 논현로30길 6,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""매장이 넓어요"""
윤가 양꼬치 훠궈 역삼점,양꼬치,279,631,서울 강남구 언주로94길 9-4,4.62,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
js가든 센터필드점,중식당,333,326,서울 강남구 테헤란로 231 센터필드 이스트(EAST) 1층,4.18,"""음식이 맛있어요""; ""친절해요""; ""특별한 날 가기 좋아요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
만리향,중식당,159,62,서울 서초구 서초중앙로2길 37,4.19,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요"""
한정남의샤오차이 강남점,중식당,243,43,서울 강남구 테헤란로39길 73 1층,4.5,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
천학정,중식당,66,12,서울 서초구 남부순환로335길 37 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
여명,중식당,N/A,N/A,서울 강남구 테헤란로37길 27,N/A,
천지궁,중식당,309,110,서울 서초구 반포대로12길 33 현대오피스텔 1층,4.4,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""매장이 넓어요""; ""재료가 신선해요"""
나향반점,중식당,575,182,서울 강남구 선릉로111길 43 1층,4.37,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
명품관,중식당,4,N/A,서울 서초구 서초중앙로 188 지하1층 에이-310호,N/A,
펑요,중식당,39,24,서울 서초구 강남대로95길 48-6 1층 101호 펑요,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""인테리어가 멋져요"""
량차,요리주점,49,46,서울 서초구 남부순환로350길 40 지하1층,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
춘리마라탕 아크로힐스논현점,마라탕,720,23,서울 강남구 언주로 604 1층 101호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""양이 많아요""; ""혼밥하기 좋아요"""
윤이불닭발 강남점,요리주점,929,316,서울 강남구 강남대로96길 16,N/A,"""음식이 맛있어요""; ""기본 안주가 좋아요""; ""인테리어가 멋져요""; ""음악이 좋아요""; ""친절해요"""
창라이 서초반포점,중식당,53,6,서울 서초구 서초중앙로 188 아크로비스타 상가 지하3층 에이-310호,3.8,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""가성비가 좋아요"""
케이웍 논현동점,중식당,2,N/A,서울 강남구 학동로1길 19 1층,N/A,
종쓰부,중식당,224,127,서울 강남구 언주로85길 13 경남아파트상가1층 110호 종쓰부,4.14,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""매장이 청결해요""; ""재료가 신선해요"""
신라스테이 역삼 카페,뷔페,1196,361,서울 강남구 언주로 517 신라스테이 역삼 3F,4.43,"""음식이 맛있어요""; ""가성비가 좋아요""; ""메뉴 구성이 알차요""; ""재료가 신선해요""; ""친절해요"""
구구당,퓨전음식,4318,7949,서울 강남구 강남대로102길 35 구구당,4.51,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""친절해요"""
성덕,"딤섬,중식만두",225,1217,서울 서초구 서초중앙로 38,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요"""
첸수이,중식당,126,20,서울 서초구 남부순환로 2614 한솔로이젠트,4.04,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요""; ""양이 많아요"""
스트릿 SPC스퀘어점,아시아음식,1389,525,서울 강남구 역삼로1길 17 스트릿 SPC스퀘어점,4.34,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
용짜장 양재점,중식당,343,8,서울 서초구 강남대로 221,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요"""
이가네양꼬치 교대2호직영점,양꼬치,72,1680,서울 서초구 서초대로50길 105 1층,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""친절해요""; ""단체모임 하기 좋아요"""
연남토마 강남점,퓨전음식,1113,2428,서울 강남구 강남대로106길 15 1층,4.55,"""음식이 맛있어요""; ""친절해요""; ""매장이 청결해요""; ""인테리어가 멋져요""; ""재료가 신선해요"""
이가네양꼬치 교대1호직영점,양꼬치,432,2110,서울 서초구 반포대로22길 89 1층(서초동.서남빌딩),4.82,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""단체모임 하기 좋아요""; ""특별한 메뉴가 있어요"""
보영만두 강남점,분식,643,151,서울 강남구 테헤란로5길 24,4.44,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
온달집 강남역점,"육류,고기요리",301,288,서울 서초구 서초대로77길 27 1층,4.81,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""단체모임 하기 좋아요"""
항방양육관 본점,양꼬치,182,172,서울 서초구 서초대로50길 93 동명빌딩,4.53,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""고기 질이 좋아요""; ""단체모임 하기 좋아요"""
스타마라탕 교대점,중식당,725,117,서울 서초구 서초대로46길 109 지하1층,4.39,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요"""
가양양꼬치 양재점,양꼬치,208,87,서울 서초구 남부순환로350길 29-19,4.42,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""고기 질이 좋아요""; ""특별한 메뉴가 있어요"""
리거양꼬치,양꼬치,60,61,서울 강남구 남부순환로370길 9 1층 103호,4.48,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""직접 잘 구워줘요""; ""특별한 메뉴가 있어요"""
직화짬뽕,중식당,50,18,서울 서초구 효령로55길 28 1층 105호 직화짬뽕,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
강남짬뽕,중식당,652,68,서울 서초구 효령로 289,4.29,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요"""
윤가양꼬치훠궈 2호점,중식당,5,18,서울 서초구 반포대로24길 77 1층,N/A,
일억조24시,중식당,4,N/A,서울 서초구 사임당로 31 궁형빌딩,N/A,
연화산,중식당,504,36,서울 서초구 강남대로95길 40,4.24,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요""; ""가성비가 좋아요"""
