Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
강삼가든,"육류,고기요리",497,239,서울 강남구 강남대로102길 20 1층 강삼가든,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""친절해요""; ""인테리어가 멋져요"""
칼맞은삼겹살 강남본점,돼지고기구이,703,415,서울 서초구 서초대로75길 34 1층 칼맞은삼겹살,4.5,"""음식이 맛있어요""; ""친절해요""; ""매장이 넓어요""; ""단체모임 하기 좋아요""; ""고기 질이 좋아요"""
본토닭갈비 강남점,닭갈비,1169,883,서울 서초구 강남대로 421,4.21,"""음식이 맛있어요""; ""가성비가 좋아요""; ""양이 많아요""; ""매장이 넓어요""; ""친절해요"""
바른고기정육점 강남점,소고기구이,527,126,서울 강남구 테헤란로 110 지하1층,4.24,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""매장이 청결해요"""
사계진미 숯불닭갈비 강남1호점,닭갈비,53,159,서울 서초구 강남대로69길 11 사계진미 강남1호점,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요"""
김인복의광평 강남직영점,"육류,고기요리",676,1004,서울 서초구 서운로 135,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""재료가 신선해요"""
팔도밀방 강남본점,한식,456,570,서울 강남구 강남대로94길 11 2층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요"""
진심왕돈까스 역삼점,한식,2688,243,서울 강남구 테헤란로8길 16 지희빌딩 지상 1층,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""매장이 넓어요""; ""가성비가 좋아요"""
미미옥 강남 신논현점,한식,249,256,서울 강남구 봉은사로4길 24 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
강남랭겹 강남점,"육류,고기요리",715,2170,서울 강남구 강남대로96길 13,4.73,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""고기 질이 좋아요""; ""양이 많아요"""
보승회관 강남역서초점,국밥,832,145,서울 서초구 강남대로 359 103호,4.26,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요"""
세광양대창 강남점,"곱창,막창,양",723,305,서울 강남구 역삼로5길 22,N/A,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""양이 많아요"""
제주흑다돈 강남직영점,돼지고기구이,1100,537,서울 서초구 강남대로65길 10,4.35,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""단체모임 하기 좋아요""; ""가성비가 좋아요"""
온달집 강남역점,"육류,고기요리",301,288,서울 서초구 서초대로77길 27 1층,4.81,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""단체모임 하기 좋아요"""
한방대가삼계탕 강남본점,"백숙,삼계탕",973,260,서울 강남구 역삼로5길 22 2층,4.32,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요"""
화로로 강남본점,"육류,고기요리",263,1260,서울 강남구 역삼로3길 17,4.54,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""단체모임 하기 좋아요""; ""매장이 넓어요"""
본죽&비빔밥cafe 강남역점,죽,936,80,서울 서초구 서초대로78길 36 201호,N/A,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
정분네중앙곱창 강남본점,"곱창,막창,양",242,147,서울 서초구 서초대로77길 35 정분네왕십리중앙곱창 강남본점,N/A,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요"""
무아국수,국수,457,196,서울 서초구 강남대로55길 9-15 1층,4.33,"""음식이 맛있어요""; ""가성비가 좋아요""; ""양이 많아요""; ""친절해요""; ""혼밥하기 좋아요"""
푸에르코 강남 WEST,"육류,고기요리",599,166,서울 서초구 강남대로53길 8 2층 푸에르코 강남 WEST,4.57,"""음식이 맛있어요""; ""단체모임 하기 좋아요""; ""친절해요""; ""매장이 청결해요""; ""인테리어가 멋져요"""
뉴욕김치찌개,"찌개,전골",493,139,서울 강남구 테헤란로4길 6 센트럴푸르지오시티 지하2층 뉴욕김치찌개,4.29,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
담소소사골순대육개장 강남본점,"순대,순댓국",1382,315,서울 강남구 강남대로78길 24 역삼청솔빌딩 1층,4.3,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
밀라이스,한식,1020,138,서울 서초구 강남대로 359 대우도씨에빛2,4.18,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""양이 많아요""; ""친절해요"""
콩뿌리콩나물국밥 서초카페할리우드점,국밥,1070,145,서울 서초구 서초대로77길 9 강남 누드죤빌딩 2층,4.31,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
미정국수 강남역점,국수,1750,265,서울 서초구 서초대로77길 37 서초동월드1308상가,4.2,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""친절해요"""
가장맛있는족발 강남1호점,"족발,보쌈",277,89,서울 서초구 서초대로73길 42 강남역리가스퀘어,4.36,"""음식이 맛있어요""; ""단체모임 하기 좋아요""; ""친절해요""; ""가성비가 좋아요""; ""양이 많아요"""
속초오징어어시장 강남역점,생선회,321,82,서울 강남구 강남대로78길 16 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""양이 많아요""; ""가성비가 좋아요"""
찬란한아구 강남본점,"아귀찜,해물찜",2157,535,서울 강남구 강남대로78길 12 2층 찬란한아구 강남본점,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""친절해요""; ""양이 많아요"""
육랩 강남본점,"육류,고기요리",802,354,서울 강남구 테헤란로1길 28-6 2층 육랩,4.99,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
고귀한 식탁,한식,50,6,"서울 강남구 테헤란로 124 지하1층 B110-1호(, 삼원타워)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""친절해요"""
봉추찜닭 강남주공공이점,찜닭,598,236,서울 강남구 강남대로 442 흥국생명빌딩,4.28,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""매장이 청결해요""; ""특별한 메뉴가 있어요"""
더하누,소고기구이,402,183,서울 서초구 서초대로74길 49 아르누보씨티2 1층,4.46,"""음식이 맛있어요""; ""친절해요""; ""매장이 넓어요""; ""단체모임 하기 좋아요""; ""고기 질이 좋아요"""
