Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
치스타리에 강남역점,양식,697,1447,서울 강남구 강남대로106길 9 지하1층 치스타,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""친절해요"""
강남77,"맥주,호프",2057,4274,서울 서초구 서초대로77길 31,4.36,"""음식이 맛있어요""; ""술이 다양해요""; ""기본 안주가 좋아요""; ""인테리어가 멋져요""; ""가성비가 좋아요"""
땅코참숯구이 강남역직영점,돼지고기구이,39,16,서울 강남구 강남대로78길 25 지상1층,N/A,"""고기 질이 좋아요""; ""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""가성비가 좋아요"""
도치피자 강남,피자,4256,1769,서울 강남구 강남대로98길 27 1층,4.38,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 넓어요""; ""친절해요"""
녘,양식,1939,1402,서울 강남구 봉은사로4길 32 2층,4.73,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""인테리어가 멋져요""; ""특별한 날 가기 좋아요"""
한과와락,"카페,디저트",2621,640,서울 강남구 봉은사로4길 31-5,N/A,"""디저트가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""특별한 메뉴가 있어요""; ""커피가 맛있어요"""
갓덴스시 강남점,"초밥,롤",3623,1879,서울 강남구 테헤란로 109 강남제일빌딩 1F,4.44,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요"""
고에몬 강남점,"스파게티,파스타전문",3009,3258,서울 서초구 서초대로77길 7 서초빌딩 1층,4.38,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요""; ""혼밥하기 좋아요"""
모범갈빗살 강남역본점,소고기구이,1257,485,서울 서초구 서초대로73길 40 강남오피스텔 104호 모범갈빗살 강남역본점,4.51,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""매장이 청결해요""; ""재료가 신선해요"""
낙타브루잉 강남본점,"맥주,호프",375,507,서울 강남구 강남대로106길 14 지하1층,4.21,"""음식이 맛있어요""; ""술이 다양해요""; ""인테리어가 멋져요""; ""대화하기 좋아요""; ""친절해요"""
옥소반 강남역점,샤브샤브,308,1356,서울 서초구 서초대로78길 32 2층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요""; ""양이 많아요"""
닭동가리 강남역점,요리주점,205,78,서울 서초구 서초대로77길 37 1층 103호,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""음악이 좋아요""; ""친절해요""; ""양이 많아요"""
알부자,"해물,생선요리",6713,2114,서울 강남구 강남대로98길 14 1층 알부자,4.39,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""친절해요""; ""특별한 메뉴가 있어요"""
마녀주방 강남점,이탈리아음식,2301,2726,서울 강남구 강남대로94길 9 지하 1층,4.45,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요"""
빨간의자집 강남역점,"육류,고기요리",1009,726,서울 강남구 테헤란로1길 28-13 1층 빨간의자집 강남역점,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""단체모임 하기 좋아요""; ""친절해요"""
일편등심 강남점,소고기구이,814,1835,서울 강남구 테헤란로1길 20 지하1층 일편등심 강남점,4.86,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""직접 잘 구워줘요""; ""인테리어가 멋져요"""
나폴리회관 강남역점,이탈리아음식,3444,6703,서울 강남구 테헤란로5길 24 1층 나폴리회관,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요"""
에이비카페,카페,4268,1854,서울 강남구 강남대로102길 32,4.44,"""인테리어가 멋져요""; ""커피가 맛있어요""; ""디저트가 맛있어요""; ""음료가 맛있어요""; ""대화하기 좋아요"""
주신당 강남,한식,443,89,서울 강남구 강남대로96길 9 B1,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""컨셉이 독특해요"""
강남진해장,한식,2273,1293,서울 강남구 테헤란로5길 11,4.35,"""음식이 맛있어요""; ""양이 많아요""; ""매장이 넓어요""; ""재료가 신선해요""; ""친절해요"""
강남 곱,"곱창,막창,양",3568,2359,서울 강남구 역삼로3길 12,4.41,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""매장이 넓어요""; ""친절해요""; ""특별한 메뉴가 있어요"""
엠투포차 강남역점,요리주점,1613,1643,서울 강남구 테헤란로1길 28-5 지상1층,4.88,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""가성비가 좋아요""; ""술이 다양해요""; ""매장이 청결해요"""
꾸아 강남역CGV점,베트남음식,1125,93,서울 강남구 강남대로102길 11 2층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""인테리어가 멋져요""; ""매장이 넓어요"""
봉우이층집,돼지고기구이,1387,2943,서울 강남구 봉은사로18길 76 스타 팰리스,4.58,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""직접 잘 구워줘요""; ""특별한 메뉴가 있어요"""
남소관 우육도삭면,중식당,2948,1413,서울 강남구 테헤란로1길 19 1층 2층 남소관 우육도삭면,4.4,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""양이 많아요"""
까치화방 강남역점,"카페,디저트",1772,1615,서울 강남구 봉은사로4길 23 1층,N/A,"""디저트가 맛있어요""; ""인테리어가 멋져요""; ""커피가 맛있어요""; ""음료가 맛있어요""; ""친절해요"""
무월식탁,한식,1945,2125,서울 강남구 강남대로102길 23,4.29,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""매장이 넓어요"""
육미안 강남점,소고기구이,725,1996,서울 강남구 강남대로106길 9 1층,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""직접 잘 구워줘요"""
쿄코코 신논현점,일식당,790,1301,서울 강남구 강남대로106길 23 지하1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
서울주막 강남역본점,요리주점,1440,965,서울 서초구 서초대로73길 42 지하1층,4.56,"""단체모임 하기 좋아요""; ""음식이 맛있어요""; ""인테리어가 멋져요""; ""대화하기 좋아요""; ""가성비가 좋아요"""
